   id,    y+,          layer,       ux_1,        yplus_1
   99     2.004752     1.000000     0.077011     2.004442
  100     1.157636     1.000000     0.071721     1.157457
  101     1.157636     1.000000     0.071721     1.157457
  102     2.004752     1.000000     0.077011     2.004442
  103     2.587266     1.000000     0.087569     2.586866
  104     3.059773     1.000000     0.103354     3.059300
  105     3.467158     1.000000     0.124303     3.466621
  106     3.829909     1.000000     0.150333     3.829317
  107     4.159407     1.000000     0.181341     4.158764
  108     4.462727     1.000000     0.217205     4.462037
  109     4.744619     1.000000     0.257782     4.743886
  110     5.008445     1.000000     0.302912     5.007671
  111     5.256683     1.000000     0.352415     5.255870
  112     5.491215     1.000000     0.406097     5.490366
  113     5.713510     1.000000     0.463743     5.712627
  114     5.924737     1.000000     0.525126     5.923821
  115     6.125841     1.000000     0.590003     6.124894
  116     6.317597     1.000000     0.658116     6.316620
  117     6.500651     1.000000     0.729196     6.499646
  118     6.675543     1.000000     0.802960     6.674511
  119     6.842732     1.000000     0.879118     6.841674
  120     7.002609     1.000000     0.957367     7.001527
  121     7.155513     1.000000     1.037399     7.154407
  122     7.301734     1.000000     1.118896     7.300606
  123     7.441529     1.000000     1.201538     7.440380
  124     7.575124     1.000000     1.285000     7.573956
  125     7.702722     1.000000     1.368957     7.701536
  126     7.824508     1.000000     1.453087     7.823306
  127     7.940658     1.000000     1.537074     7.939443
  128     8.051357     1.000000     1.620622     8.050135
  129     8.156817     1.000000     1.703478     8.155598
  130     8.257335     1.000000     1.785498     8.256137
  131     8.353376     1.000000     1.866851     8.352192
  132     8.445445     1.000000     1.951501     8.443799
  133     8.565148     1.000000     2.031945     8.547820
  134     8.619296     1.000000     2.100155     8.619700
  135     8.716567     1.000000     2.183028     8.705667
  136     8.801696     1.000000     2.251826     8.784297
  137     8.857192     1.000000     2.314012     8.850841
  138     8.913016     1.000000     2.372037     8.903515
  139     8.960526     1.000000     2.424558     8.951858
  140     8.979916     1.000000     2.470278     8.985865
  141     9.026896     1.000000     2.516557     9.024242
  142     9.045961     1.000000     2.547356     9.045581
  143     9.040009     1.000000     2.574097     9.054491
  144     9.078435     1.000000     2.604776     9.077631
  145     9.055554     1.000000     2.616260     9.072340
  146     9.069244     1.000000     2.630878     9.075129
  147     9.045406     1.000000     2.632550     9.060922
  148     9.032678     1.000000     2.634316     9.049583
  149     9.017176     1.000000     2.626238     9.027062
  150     8.965498     1.000000     2.610264     8.994107
  151     8.958036     1.000000     2.593781     8.964613
  152     8.880202     1.000000     2.563858     8.915889
  153     8.871881     1.000000     2.534630     8.870947
  154     8.746673     1.000000     2.488506     8.803560
  155     8.790494     1.000000     2.459027     8.761163
  156     8.561740     1.000000     2.380972     8.641105
  157     8.625637     1.000000     2.356420     8.633736
  158     8.553303     1.000000     2.297303     8.518763
  159     8.245997     1.000000     2.187240     8.371854
  160     8.474352     1.000000     2.174906     8.364861
  161     8.014050     1.000000     2.052219     8.148680
  162     8.157974     1.000000     1.994991     8.100867
  163     7.846758     1.000000     1.910366     7.936457
  164     7.780694     1.000000     1.805025     7.782533
  165     7.597058     1.000000     1.724342     7.641272
  166     7.435826     1.000000     1.621871     7.463283
  167     7.263037     1.000000     1.528171     7.289733
  168     7.057036     1.000000     1.424259     7.088763
  169     6.861086     1.000000     1.326840     6.896448
  170     6.647431     1.000000     1.225552     6.677885
  171     6.414049     1.000000     1.123172     6.445795
  172     6.186478     1.000000     1.021141     6.204595
  173     5.941349     1.000000     0.922091     5.957737
  174     5.688368     1.000000     0.830619     5.713279
  175     5.416802     1.000000     0.743406     5.455057
  176     5.146083     1.000000     0.658290     5.185890
  177     4.883194     1.000000     0.577223     4.908225
  178     4.607935     1.000000     0.501105     4.628672
  179     4.328550     1.000000     0.432044     4.348995
  180     4.040155     1.000000     0.368763     4.063689
  181     3.751551     1.000000     0.310862     3.769608
  182     3.450626     1.000000     0.258027     3.469227
  183     3.149387     1.000000     0.211245     3.169470
  184     2.849316     1.000000     0.170467     2.866970
  185     2.539940     1.000000     0.134789     2.553945
  186     2.216529     1.000000     0.103747     2.231288
  187     1.877852     1.000000     0.077380     1.894407
  188     1.517200     1.000000     0.054918     1.534822
  189     1.118046     1.000000     0.036113     1.139070
  190     0.618501     1.000000     0.020654     0.649742
  191     0.543654     1.000000     0.008316     0.507527
  192     0.878238     1.000000     0.001132     0.859481
  193     1.032250     1.000000     0.008009     1.018648
  194     1.094994     1.000000     0.012684     1.084227
  195     1.094792     1.000000     0.015568     1.086135
  196     1.046146     1.000000     0.017061     1.039250
  197     0.957300     1.000000     0.017622     0.951718
  198     0.829243     1.000000     0.017699     0.824753
  199     0.652190     1.000000     0.017603     0.648796
  200     0.379279     1.000000     0.017514     0.377355
