   id,    y+,          layer,       ux_1,        yplus_1
   90     5.258022     1.000000     0.352510     5.257209
   91     5.009706     1.000000     0.302978     5.008931
   92     4.745801     1.000000     0.257823     4.745067
   93     4.463828     1.000000     0.217223     4.463138
   94     4.160425     1.000000     0.181340     4.159781
   95     3.830840     1.000000     0.150315     3.830248
   96     3.467995     1.000000     0.124272     3.467459
   97     3.060509     1.000000     0.103312     3.060036
   98     2.587886     1.000000     0.087519     2.587485
   99     2.005231     1.000000     0.076956     2.004921
  100     1.157912     1.000000     0.071663     1.157733
  101     1.157912     1.000000     0.071663     1.157733
  102     2.005231     1.000000     0.076956     2.004921
  103     2.587886     1.000000     0.087519     2.587485
  104     3.060509     1.000000     0.103312     3.060036
  105     3.467995     1.000000     0.124272     3.467459
  106     3.830840     1.000000     0.150315     3.830248
  107     4.160425     1.000000     0.181340     4.159781
  108     4.463828     1.000000     0.217223     4.463138
  109     4.745801     1.000000     0.257823     4.745067
  110     5.009706     1.000000     0.302978     5.008931
  111     5.258022     1.000000     0.352510     5.257209
  112     5.492632     1.000000     0.406222     5.491782
  113     5.715006     1.000000     0.463903     5.714122
  114     5.926313     1.000000     0.525325     5.925396
  115     6.127498     1.000000     0.590243     6.126550
  116     6.319337     1.000000     0.658402     6.318360
  117     6.502477     1.000000     0.729531     6.501472
  118     6.677459     1.000000     0.803349     6.676426
  119     6.844741     1.000000     0.879565     6.843683
  120     7.004717     1.000000     0.957877     7.003634
  121     7.157723     1.000000     1.037976     7.156617
  122     7.304054     1.000000     1.119547     7.302926
  123     7.443966     1.000000     1.202268     7.442818
  124     7.577688     1.000000     1.285818     7.576520
  125     7.705425     1.000000     1.369872     7.704239
  126     7.827366     1.000000     1.454110     7.826165
  127     7.943693     1.000000     1.538220     7.942480
  128     8.054602     1.000000     1.621916     8.053384
  129     8.160327     1.000000     1.704961     8.159117
  130     8.261210     1.000000     1.787251     8.260030
  131     8.357807     1.000000     1.869055     8.356658
  132     8.450807     1.000000     1.954602     8.449215
  133     8.571361     1.000000     2.039973     8.553953
  134     8.655426     1.000000     2.111526     8.641020
  135     8.732551     1.000000     2.177735     8.715380
  136     8.767994     1.000000     2.241868     8.769637
  137     8.859461     1.000000     2.318258     8.850823
  138     8.915045     1.000000     2.375601     8.907509
  139     8.970601     1.000000     2.430109     8.960948
  140     8.987949     1.000000     2.472192     8.990943
  141     9.028472     1.000000     2.517666     9.027740
  142     9.046339     1.000000     2.552439     9.051198
  143     9.067781     1.000000     2.584322     9.072437
  144     9.075779     1.000000     2.605889     9.081093
  145     9.069346     1.000000     2.623789     9.084318
  146     9.083815     1.000000     2.638135     9.087893
  147     9.053262     1.000000     2.641517     9.075344
  148     9.066844     1.000000     2.644117     9.067299
  149     9.000618     1.000000     2.630676     9.034202
  150     9.023279     1.000000     2.629073     9.026379
  151     8.954938     1.000000     2.599954     8.975059
  152     8.904398     1.000000     2.579083     8.943635
  153     8.930883     1.000000     2.559024     8.913347
  154     8.765821     1.000000     2.501744     8.824218
  155     8.795991     1.000000     2.477365     8.800616
  156     8.700497     1.000000     2.427415     8.723248
  157     8.600881     1.000000     2.365368     8.638429
  158     8.562167     1.000000     2.317749     8.576960
  159     8.445591     1.000000     2.251120     8.479936
  160     8.364940     1.000000     2.183300     8.387348
  161     8.255392     1.000000     2.112326     8.284705
  162     8.141903     1.000000     2.035420     8.172800
  163     8.021563     1.000000     1.955432     8.053120
  164     7.892187     1.000000     1.870304     7.922396
  165     7.757514     1.000000     1.784260     7.787645
  166     7.613054     1.000000     1.695308     7.643052
  167     7.467168     1.000000     1.605840     7.493885
  168     7.304284     1.000000     1.515442     7.334936
  169     7.134171     1.000000     1.422351     7.166928
  170     6.961352     1.000000     1.331358     6.996837
  171     6.798198     1.000000     1.241868     6.820681
  172     6.601529     1.000000     1.151720     6.633152
  173     6.413869     1.000000     1.063046     6.442783
  174     6.233023     1.000000     0.977874     6.252208
  175     6.036079     1.000000     0.893419     6.054671
  176     5.833232     1.000000     0.813975     5.853568
  177     5.612379     1.000000     0.737530     5.643862
  178     5.392125     1.000000     0.665144     5.433930
  179     5.192086     1.000000     0.596411     5.220801
  180     4.984872     1.000000     0.530393     5.003790
  181     4.775104     1.000000     0.468782     4.792438
  182     4.559977     1.000000     0.414145     4.584740
  183     4.350582     1.000000     0.362819     4.371539
  184     4.139418     1.000000     0.315373     4.159255
  185     3.932055     1.000000     0.271964     3.947985
  186     3.724099     1.000000     0.233072     3.740416
  187     3.515731     1.000000     0.198320     3.532622
  188     3.310088     1.000000     0.166721     3.326350
  189     3.109607     1.000000     0.138910     3.124325
  190     2.910579     1.000000     0.114572     2.923965
  191     2.713955     1.000000     0.093106     2.725728
  192     2.519164     1.000000     0.074681     2.531001
  193     2.324972     1.000000     0.059128     2.336927
  194     2.131133     1.000000     0.046041     2.141851
  195     1.933296     1.000000     0.035262     1.943015
  196     1.727378     1.000000     0.026551     1.735176
  197     1.506189     1.000000     0.019748     1.513488
  198     1.263783     1.000000     0.014749     1.268914
  199     0.973897     1.000000     0.011446     0.977244
  200     0.560838     1.000000     0.009782     0.562364
